id,name,type,area,center_lng,center_lat
42713,,apartments,786.9414183303239,39.905823075,57.582906225
42714,,apartments,697.9529659777744,40.99446665,56.3486566
42715,,apartments,458.7728206297687,40.995079175,56.34852455
42716,,apartments,2258.8129149105475,37.602232844444444,55.743657748148145
42717,,residential,175.48219464583246,40.98072755,57.00037175
42718,,apartments,403.7677550889201,40.978995174999994,57.000003975
42719,,apartments,862.5627508302955,37.63982937333333,55.76480330666667
42720,,residential,180.09715472333818,37.610485874999995,57.3570363
42721,,residential,119.6243528059116,37.609095,57.356882575
42722,,residential,156.6066809750612,37.609959450000005,57.3566153
42723,,residential,243.40518731530352,37.60962105,57.356619625
42724,,residential,213.38067565312147,37.608904675000005,57.356593100000005
42725,,apartments,566.5151896559074,37.927534875,56.5941464
42726,,apartments,713.2231858721957,37.926091575,56.59503255
42727,,apartments,655.5501114402259,37.62619956363637,55.76718948181818
42728,,apartments,758.6750781122538,40.9625358,57.004597675
42729,,apartments,670.2099699748951,37.919873450000004,56.54632235
42730,,apartments,247.2833017971073,37.919980269999996,56.548885170000005
42731,,residential,1153.1226529433534,38.45793218,55.80295564000001
42732,,residential,1082.2112440191454,38.45869904,55.80307282
42733,,apartments,937.1892804142024,40.028826349999996,55.99406965
42734,,apartments,1431.424418589212,41.30274731666666,56.33212925000001
42735,,apartments,1753.3451158221637,41.3022623,56.33295785
42736,,apartments,1752.9725377216532,41.303150125,56.332959325000004
42737,,apartments,2289.9268926310237,37.71839668333333,55.91984575
42738,,apartments,3034.857053931368,37.71806563333333,55.91927280000001
42739,,apartments,416.1250848096507,37.596802475000004,55.8143819
42740,,apartments,2258.314579731324,38.0925115875,56.520102937500006
42741,,apartments,1671.5500477283858,37.88231961666667,55.928881100000005
42742,,apartments,1132.123260736608,37.882347925,55.9297567
42743,,apartments,1741.8651317264978,37.88375638333333,55.92934468333333
42744,,apartments,1327.8603928032448,37.883078424999994,55.92903725
42745,,apartments,1301.7777401500782,37.88342445,55.928548683333325
42746,,apartments,1723.2306906340798,37.884978216666674,55.929129966666665
42747,,apartments,1701.8322558091234,37.88612303333333,55.92892621666667
42748,,apartments,1427.286622805553,37.887048400000005,55.9287683
42749,,apartments,1750.6945058787135,37.8856292,55.928414325
42750,,apartments,1713.7685074748717,37.88457031666667,55.928357266666666
42751,,apartments,878.4779571909953,37.8855837,55.928029525
42752,,apartments,1396.3890926535762,37.88658366666667,55.9280116
42753,,apartments,2590.576248159993,37.8881104375,55.9284943875
42754,,apartments,506.575528359312,37.88924900000001,55.928564775
42755,,apartments,1158.6952599713118,37.887915925,55.928136637499996
42756,,apartments,728.276175100739,37.98949527727273,55.74742763181819
42757,,apartments,1139.817579634931,37.84302258604652,55.806492230232536
42758,,apartments,730.0891720022117,37.65283097142857,55.75729155714286
42759,,apartments,2226.4917779919706,37.58532292352941,55.795951117647064
42760,,apartments,228.3640734132863,40.892275033333334,57.83047998333333
42761,,apartments,326.0724477843896,40.89228456666667,57.83029464999999
42762,,apartments,312.04256575239157,40.8913649,57.830493774999994
42763,,apartments,150.3007425552672,40.891085366666665,57.83021393333333
42764,,apartments,465.96054034777086,40.4625011,56.121482975
42765,,residential,1232.1967230656783,41.3560701625,56.70148499999999
42766,,residential,953.7316915014181,41.35617395,56.70207721666667
42767,,residential,1106.7398177374223,41.360205575,56.70102905
42768,,residential,426.2402804004316,41.36048305,56.701773975
42769,,residential,377.86477974888106,41.35965169999999,56.70197406250001
42770,,residential,176.04404563838608,41.3487091,56.703204725
42771,,residential,362.3205085811014,41.357292650000005,56.70244825
42772,,residential,362.211467435463,41.356661625,56.702517675
42773,,residential,500.7587824880707,41.356014720000005,56.70257874
42774,,residential,362.3714156070384,41.355308324999996,56.702640450000004
42775,,residential,362.2097109128522,41.354675825,56.702700175
42776,,residential,362.1898028220702,41.354649425,56.703051375
42777,,residential,362.1927469791996,41.357502124999996,56.702745475
42778,,residential,562.9582241284821,41.361322799999996,56.701691275
